#pop;#push;queue_size;metric;R_c;the_old_tree;the_old_tree_splitleaf;the_old_tree_objective;the_old_tree_lbound;the_new_tree;the_new_tree_splitleaf;the_new_tree_objective;the_new_tree_lbound;the_new_tree_length;the_new_tree_depth;queue
539;689;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -3), (-9, 3), (9,)];[0 1 0];0;0.38766541190097004;0;0;0
539;690;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -3), (-9, 3), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;691;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -4), (-9, 4), (9,)];[0 0 1];0;0.09868321992181844;0;0;0
539;692;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -4), (-9, 4), (9,)];[0 1 0];0;0.4389177645866512;0;0;0
539;693;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -4), (-9, 4), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;694;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -5), (-9, 5), (9,)];[0 0 1];0;0.1344440422759519;0;0;0
539;695;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -5), (-9, 5), (9,)];[0 1 0];0;0.40677645866512235;0;0;0
539;696;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -5), (-9, 5), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;697;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -6), (-9, 6), (9,)];[0 0 1];0;0.09433980020269292;0;0;0
539;698;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -6), (-9, 6), (9,)];[0 1 0];0;0.44890762994063993;0;0;0
539;699;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -6), (-9, 6), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;700;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -7), (-9, 7), (9,)];[0 0 1];0;0.32179021282756626;0;0;0
539;701;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -7), (-9, 7), (9,)];[0 1 0];0;0.19887143477631392;0;0;0
539;702;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -7), (-9, 7), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;703;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -8), (-9, 8), (9,)];[0 0 1];0;0.38129506297958593;0;0;0
539;704;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -8), (-9, 8), (9,)];[0 1 0];0;0.14950123063558712;0;0;0
539;705;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-9, -8), (-9, 8), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;706;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-10, -9), (-9, 10), (9,)];[0 0 1];0;0.4253083828000579;0;0;0
539;707;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-10, -9), (-9, 10), (9,)];[0 1 0];0;0.1173599247140582;0;0;0
539;708;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-10, -9), (-9, 10), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;709;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-11, -9), (-9, 11), (9,)];[0 0 1];0;0.411988562328073;0;0;0
539;710;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-11, -9), (-9, 11), (9,)];[0 1 0];0;0.14602649486028668;0;0;0
539;711;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-11, -9), (-9, 11), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
539;712;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-12, -9), (-9, 12), (9,)];[0 0 1];0;0.3992478644853048;0;0;0
539;713;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-12, -9), (-9, 12), (9,)];[0 1 0];0;0.1639792963660055;0;0;0
539;714;0;0.4187274096385542;0.35596858259736497;[(-9,), (9,)];[1 0];0.4727189807441726;0.08050818010713769;[(-12, -9), (-9, 12), (9,)];[0 1 1];0;0.08550818010713769;0;0;0
561;715;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -1, 3), (-10, 1, 3), (-3,), (3, 10)];[0 0 0 1];0;0.2740900535688432;0;0;0
561;716;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -1, 3), (-10, 1, 3), (-3,), (3, 10)];[0 0 1 0];0;0.18085131026494858;0;0;0
561;717;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -2, 3), (-10, 2, 3), (-3,), (3, 10)];[0 0 0 1];0;0.3599449833502244;0;0;0
561;718;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -2, 3), (-10, 2, 3), (-3,), (3, 10)];[0 0 1 0];0;0.15363254669176196;0;0;0
561;719;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -5, 3), (-10, 3, 5), (-3,), (3, 10)];[0 0 0 1];0;0.14740697842768205;0;0;0
561;720;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -5, 3), (-10, 3, 5), (-3,), (3, 10)];[0 0 1 0];0;0.36617055161430434;0;0;0
561;721;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -7, 3), (-10, 3, 7), (-3,), (3, 10)];[0 0 0 1];0;0.3354770522658173;0;0;0
561;722;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -7, 3), (-10, 3, 7), (-3,), (3, 10)];[0 0 1 0];0;0.17810047777616908;0;0;0
561;723;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -8, 3), (-10, 3, 8), (-3,), (3, 10)];[0 0 0 1];0;0.3877428695526278;0;0;0
561;724;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -8, 3), (-10, 3, 8), (-3,), (3, 10)];[0 0 1 0];0;0.12583466048935862;0;0;0
561;725;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -9, 3), (-10, 3, 9), (-3,), (3, 10)];[0 0 0 1];0;0.3639988417547416;0;0;0
561;726;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-10, -9, 3), (-10, 3, 9), (-3,), (3, 10)];[0 0 1 0];0;0.14957868828724483;0;0;0
561;727;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-11, -10, 3), (-10, 3, 11), (-3,), (3, 10)];[0 0 0 1];0;0.3726856811929926;0;0;0
561;728;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-11, -10, 3), (-10, 3, 11), (-3,), (3, 10)];[0 0 1 0];0;0.14089184884899375;0;0;0
561;729;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-12, -10, 3), (-10, 3, 12), (-3,), (3, 10)];[0 0 0 1];0;0.35009989865353985;0;0;0
561;730;0;0.42415607344632766;0.35596858259736497;[(-10, 3), (-3,), (3, 10)];[0 1 0];0.41662154336180685;0.08695598668017952;[(-12, -10, 3), (-10, 3, 12), (-3,), (3, 10)];[0 0 1 0];0;0.16347763138844648;0;0;0
593;731;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -1), (-11, 1), (11,)];[0 0 1];0;0.26952439554075575;0;0;0
593;732;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -1), (-11, 1), (11,)];[0 1 0];0;0.1929354278268423;0;0;0
593;733;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -1), (-11, 1), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;734;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -2), (-11, 2), (11,)];[0 0 1];0;0.29051759084986245;0;0;0
593;735;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -2), (-11, 2), (11,)];[0 1 0];0;0.17454828434921094;0;0;0
593;736;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -2), (-11, 2), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;737;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -3), (-11, 3), (11,)];[0 0 1];0;0.11764948602866657;0;0;0
593;738;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -3), (-11, 3), (11,)];[0 1 0];0;0.3938909801650499;0;0;0
593;739;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -3), (-11, 3), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;740;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -4), (-11, 4), (11,)];[0 0 1];0;0.09940712320833936;0;0;0
593;741;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -4), (-11, 4), (11,)];[0 1 0];0;0.43877298392934705;0;0;0
593;742;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -4), (-11, 4), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;743;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -5), (-11, 5), (11,)];[0 0 1];0;0.13603662950629797;0;0;0
593;744;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -5), (-11, 5), (11,)];[0 1 0];0;0.4127124656145939;0;0;0
593;745;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -5), (-11, 5), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;746;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -6), (-11, 6), (11,)];[0 0 1];0;0.09477414217460546;0;0;0
593;747;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -6), (-11, 6), (11,)];[0 1 0];0;0.45238236571594037;0;0;0
593;748;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -6), (-11, 6), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;749;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -7), (-11, 7), (11,)];[0 0 1];0;0.33771608513102647;0;0;0
593;750;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -7), (-11, 7), (11,)];[0 1 0];0;0.1980027508324888;0;0;0
593;751;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -7), (-11, 7), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;752;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -8), (-11, 8), (11,)];[0 0 1];0;0.3953387867380918;0;0;0
593;753;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -8), (-11, 8), (11,)];[0 1 0];0;0.1477638627479369;0;0;0
593;754;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -8), (-11, 8), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;755;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -9), (-11, 9), (11,)];[0 0 1];0;0.41285724627189807;0;0;0
593;756;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -9), (-11, 9), (11,)];[0 1 0];0;0.14602649486028668;0;0;0
593;757;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -9), (-11, 9), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;758;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -10), (-11, 10), (11,)];[0 0 1];0;0.43602215144056755;0;0;0
593;759;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -10), (-11, 10), (11,)];[0 1 0];0;0.11562255682640799;0;0;0
593;760;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-11, -10), (-11, 10), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
593;761;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-12, -11), (-11, 12), (11,)];[0 0 1];0;0.38274286955262776;0;0;0
593;762;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-12, -11), (-11, 12), (11,)];[0 1 0];0;0.1813529752425076;0;0;0
593;763;0;0.43169738863287244;0.35596858259736497;[(-11,), (11,)];[1 0];0.47271898074417257;0.08137686405096278;[(-12, -11), (-11, 12), (11,)];[0 1 1];0;0.08637686405096279;0;0;0
594;764;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -2, -1), (-11, -2, 1), (-11, 2), (11,)];[0 0 0 1];0;0.27452439554075575;0;0;0
594;765;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -2, -1), (-11, -2, 1), (-11, 2), (11,)];[0 0 1 0];0;0.28610684812509046;0;0;0
594;766;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -3, -2), (-11, -2, 3), (-11, 2), (11,)];[0 0 0 1];0;0.2060431446358766;0;0;0
594;767;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -3, -2), (-11, -2, 3), (-11, 2), (11,)];[0 0 1 0];0;0.3571941508614449;0;0;0
594;768;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -4, -2), (-11, -2, 4), (-11, 2), (11,)];[0 0 0 1];0;0.19257854350658749;0;0;0
594;769;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -4, -2), (-11, -2, 4), (-11, 2), (11,)];[0 0 1 0];0;0.37065875199073406;0;0;0
594;770;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -5, -2), (-11, -2, 5), (-11, 2), (11,)];[0 0 0 1];0;0.22037642970899085;0;0;0
594;771;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -5, -2), (-11, -2, 5), (-11, 2), (11,)];[0 0 1 0];0;0.33460836832199214;0;0;0
594;772;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -6, -2), (-11, -2, 6), (-11, 2), (11,)];[0 0 0 1];0;0.1879455624728536;0;0;0
594;773;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -6, -2), (-11, -2, 6), (-11, 2), (11,)];[0 0 1 0];0;0.37529173302446794;0;0;0
594;774;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -7, -2), (-11, -2, 7), (-11, 2), (11,)];[0 0 0 1];0;0.3453221369625018;0;0;0
594;775;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -7, -2), (-11, -2, 7), (-11, 2), (11,)];[0 0 1 0];0;0.21791515853481971;0;0;0
594;776;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -8, -2), (-11, -2, 8), (-11, 2), (11,)];[0 0 0 1];0;0.369066164760388;0;0;0
594;777;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -8, -2), (-11, -2, 8), (-11, 2), (11,)];[0 0 1 0];0;0.1941711307369335;0;0;0
594;778;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -9, -2), (-11, -2, 9), (-11, 2), (11,)];[0 0 0 1];0;0.34966555668162735;0;0;0
594;779;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -9, -2), (-11, -2, 9), (-11, 2), (11,)];[0 0 1 0];0;0.2135717388156942;0;0;0
594;780;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-11, -10, -2), (-11, -2, 10), (-11, 2), (11,)];[0 0 1 0];0;0.1844708266975532;0;0;0
594;781;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-12, -11, -2), (-11, -2, 12), (-11, 2), (11,)];[0 0 0 1];0;0.28610684812509046;0;0;0
594;782;0;0.35427710843373494;0.35596858259736497;[(-11, -2), (-11, 2), (11,)];[0 1 0];0.3786890111481106;0.17454828434921094;[(-12, -11, -2), (-11, -2, 12), (-11, 2), (11,)];[0 0 1 0];0;0.27452439554075575;0;0;0
607;783;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -2, -1), (-11, -1, 2), (-11, 1), (11,)];[0 0 0 1];0;0.2929115390183872;0;0;0
607;784;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -2, -1), (-11, -1, 2), (-11, 1), (11,)];[0 0 1 0];0;0.28610684812509046;0;0;0
607;785;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -3, -1), (-11, -1, 3), (-11, 1), (11,)];[0 0 0 1];0;0.2116895902707398;0;0;0
607;786;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -3, -1), (-11, -1, 3), (-11, 1), (11,)];[0 0 1 0];0;0.3563254669176198;0;0;0
607;787;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -4, -1), (-11, -1, 4), (-11, 1), (11,)];[0 0 0 1];0;0.20155494425944692;0;0;0
607;788;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -5, -1), (-11, -1, 5), (-11, 1), (11,)];[0 0 0 1];0;0.21574344867525697;0;0;0
607;789;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -5, -1), (-11, -1, 5), (-11, 1), (11,)];[0 0 1 0];0;0.3632749384682207;0;0;0
607;790;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -7, -1), (-11, -1, 7), (-11, 1), (11,)];[0 0 0 1];0;0.28914724192847835;0;0;0
607;791;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -7, -1), (-11, -1, 7), (-11, 1), (11,)];[0 0 1 0];0;0.2898711452149993;0;0;0
607;792;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -8, -1), (-11, -1, 8), (-11, 1), (11,)];[0 0 0 1];0;0.31491819892862316;0;0;0
607;793;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -8, -1), (-11, -1, 8), (-11, 1), (11,)];[0 0 1 0];0;0.2557029100912118;0;0;0
607;794;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -9, -1), (-11, -1, 9), (-11, 1), (11,)];[0 0 0 1];0;0.3472042855074562;0;0;0
607;795;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -9, -1), (-11, -1, 9), (-11, 1), (11,)];[0 0 1 0];0;0.23181410163602142;0;0;0
607;796;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -10, -1), (-11, -1, 10), (-11, 1), (11,)];[0 0 0 1];0;0.3437295497321558;0;0;0
607;797;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-11, -10, -1), (-11, -1, 10), (-11, 1), (11,)];[0 0 1 0];0;0.22689155928767915;0;0;0
607;798;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-12, -11, -1), (-11, -1, 12), (-11, 1), (11,)];[0 0 0 1];0;0.28610684812509046;0;0;0
607;799;0;0.3833731300345224;0.35596858259736497;[(-11, -1), (-11, 1), (11,)];[0 1 0];0.37608295931663527;0.1929354278268423;[(-12, -11, -1), (-11, -1, 12), (-11, 1), (11,)];[0 0 1 0];0;0.2929115390183872;0;0;0
616;800;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -3), (-11, -1, 3), (-11, 1, 3), (11,)];[0 0 0 1];0;0.2810395251194441;0;0;0
616;801;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -3), (-11, -1, 3), (-11, 1, 3), (11,)];[0 0 1 0];0;0.21168959027073983;0;0;0
616;802;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -3), (-11, -2, 3), (-11, 2, 3), (11,)];[0 0 0 1];0;0.30029535254090056;0;0;0
616;803;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -3), (-11, -2, 3), (-11, 2, 3), (11,)];[0 0 1 0];0;0.20474011872013897;0;0;0
616;804;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -5, 3), (-11, -3), (-11, 3, 5), (11,)];[0 0 0 1];0;0.17042710293904734;0;0;0
616;805;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -5, 3), (-11, -3), (-11, 3, 5), (11,)];[0 0 1 0];0;0.382385985232373;0;0;0
616;806;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -7, 3), (-11, -3), (-11, 3, 7), (11,)];[0 0 0 1];0;0.33417402635007964;0;0;0
616;807;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -7, 3), (-11, -3), (-11, 3, 7), (11,)];[0 0 1 0];0;0.21863906182134066;0;0;0
616;808;0;0.38750834525512634;0.35596858259736497;[(-11, -3), (-11, 3), (11,)];[0 0 1];0.4251636021427537;0.11764948602866657;[(-11, -8, 3), (-11, -3), (-11, 3, 8), (11,)];[0 0 0 1];0;0.37644997828290144;0;0;0
